Store,Dept,Date,Weekly_Sales,IsHoliday,
4,14,9/16/2011,24687.1,FALSE,
4,14,9/23/2011,26040.13,FALSE,
4,14,9/30/2011,24627.44,FALSE,
4,14,10/7/2011,28189.77,FALSE,
4,14,10/14/2011,25605.8,FALSE,
4,14,10/21/2011,26348.54,FALSE,
4,14,10/28/2011,24948.96,FALSE,
4,14,11/4/2011,31778.59,FALSE,
4,14,11/11/2011,28988.19,FALSE,
4,14,11/18/2011,35780.67,FALSE,
4,14,11/25/2011,70612.41,FALSE,
4,14,12/2/2011,33675.28,FALSE,
4,14,12/9/2011,44751.28,FALSE,
4,14,12/16/2011,55296.74,FALSE,
4,14,12/23/2011,98900.14,FALSE,
4,14,12/30/2011,41531.39,FALSE,
4,14,1/6/2012,31053.7,FALSE,
4,14,1/13/2012,27455.65,FALSE,
4,14,1/20/2012,26870.73,FALSE,
4,14,1/27/2012,25367.51,FALSE,
4,14,2/3/2012,26142.89,TRUE,
4,14,2/10/2012,27981.57,FALSE,
4,14,2/17/2012,30516.39,FALSE,
4,14,2/24/2012,29791.5,FALSE,
4,14,3/2/2012,28562.38,FALSE,
4,14,3/9/2012,26522.63,FALSE,
4,14,3/16/2012,26336.59,FALSE,
4,14,3/23/2012,27268.36,FALSE,
4,14,3/30/2012,23940.61,FALSE,
4,14,4/6/2012,29424.46,FALSE,
4,14,4/13/2012,27135.81,FALSE,
4,14,4/20/2012,26871.94,TRUE,
4,14,4/27/2012,25126.22,FALSE,
4,14,5/4/2012,29546.41,FALSE,
4,14,5/11/2012,28040.71,FALSE,
4,14,5/18/2012,32172.88,FALSE,
4,14,5/25/2012,27161.72,TRUE,
4,14,6/1/2012,27783.64,FALSE,
4,14,6/8/2012,27127.23,FALSE,
4,14,6/15/2012,28100.37,FALSE,
4,14,6/22/2012,30906.46,FALSE,
4,14,6/29/2012,26136.73,FALSE,
4,14,7/6/2012,28246.62,TRUE,
4,14,7/13/2012,29078.8,FALSE,
4,14,7/20/2012,27958.04,FALSE,
4,14,7/27/2012,25409.66,FALSE,
4,14,8/3/2012,27922.89,FALSE,
4,14,8/10/2012,24336.67,FALSE,
4,14,8/17/2012,30533.94,FALSE,
4,14,8/24/2012,25979.51,FALSE,
4,14,8/31/2012,26261.76,FALSE,
4,14,9/7/2012,27836.22,FALSE,
4,14,9/14/2012,29437.32,FALSE,
4,14,9/21/2012,29131.28,FALSE,
4,14,9/28/2012,24903.2,FALSE,
4,14,10/5/2012,26404.74,FALSE,
4,14,10/12/2012,26502.72,FALSE,
4,14,10/19/2012,26723.81,FALSE,
4,14,10/26/2012,28140.66,FALSE,
4,14,2/5/2010,7437.73,FALSE,
4,14,2/12/2010,8880.79,FALSE,
4,14,2/19/2010,10692.7,FALSE,
4,14,2/26/2010,11943.48,FALSE,
4,14,3/5/2010,15409.49,FALSE,
4,14,3/12/2010,16168.81,FALSE,
4,14,3/19/2010,23152.5,FALSE,
4,14,3/26/2010,22740.97,FALSE,
4,14,4/2/2010,35581.96,FALSE,
4,14,4/9/2010,38716.67,FALSE,
4,14,4/16/2010,43217.28,FALSE,
4,14,4/23/2010,40421.16,FALSE,
4,14,4/30/2010,47342.58,FALSE,
4,14,5/7/2010,44409.27,TRUE,
4,14,5/14/2010,38366.07,FALSE,
4,14,5/21/2010,37568.55,FALSE,
4,14,5/28/2010,42153.97,FALSE,
4,14,6/4/2010,51812.8,FALSE,
4,14,6/11/2010,42413.67,FALSE,
4,14,6/18/2010,40811.6,FALSE,
4,14,6/25/2010,42060.63,FALSE,
4,16,7/2/2010,35434.62,FALSE,
4,16,7/9/2010,28310.23,TRUE,
4,16,7/16/2010,30849.37,FALSE,
4,16,7/23/2010,32127.02,FALSE,
4,16,7/30/2010,26407.53,FALSE,
4,16,8/6/2010,25797.98,FALSE,
4,16,8/13/2010,21038.47,FALSE,
4,16,8/20/2010,19550.58,FALSE,
4,16,8/27/2010,18390.82,FALSE,
4,16,9/3/2010,17441.64,FALSE,
4,16,9/10/2010,17782.88,FALSE,
4,16,9/17/2010,12884.7,FALSE,
4,16,9/24/2010,10996.21,FALSE,
4,16,10/1/2010,10951.58,FALSE,
4,16,10/8/2010,9445.16,FALSE,
4,16,10/15/2010,8676.55,FALSE,
4,16,10/22/2010,7588.89,FALSE,
4,16,10/29/2010,7075.51,FALSE,
4,16,11/5/2010,6037.53,FALSE,
4,16,11/12/2010,4293.24,FALSE,
4,16,11/19/2010,4882.09,FALSE,
4,16,11/26/2010,4476.91,FALSE,
4,16,12/3/2010,3030.41,FALSE,
4,16,12/10/2010,3046.33,FALSE,
4,16,12/17/2010,2706.53,FALSE,
4,16,12/24/2010,4341.5,FALSE,
4,16,12/31/2010,2805.94,FALSE,
4,16,1/7/2011,2746.76,FALSE,
4,16,1/14/2011,3130.45,FALSE,
4,16,1/21/2011,3905.52,FALSE,
4,16,1/28/2011,6034.07,FALSE,
4,16,2/4/2011,8770.66,TRUE,
4,16,2/11/2011,5637.44,FALSE,
4,16,2/18/2011,14540.05,FALSE,
4,16,2/25/2011,16997.02,FALSE,
4,16,3/4/2011,18477.53,FALSE,
4,16,3/11/2011,23249.03,FALSE,
4,16,3/18/2011,30834.06,FALSE,
4,16,3/25/2011,33990.08,FALSE,
4,16,4/1/2011,33896.91,FALSE,
4,16,4/8/2011,34239.68,FALSE,
4,16,4/15/2011,29865.17,FALSE,
4,16,4/22/2011,41328.08,TRUE,
4,16,4/29/2011,35445.79,FALSE,
4,16,5/6/2011,28996.11,FALSE,
4,16,5/13/2011,37272.82,FALSE,
4,16,5/20/2011,35023.39,FALSE,
4,16,5/27/2011,37968.34,TRUE,
4,16,6/3/2011,44967.61,FALSE,
4,16,6/10/2011,39029.67,FALSE,
4,16,6/17/2011,40686.36,FALSE,
4,16,6/24/2011,37915.38,FALSE,
4,16,7/1/2011,38677.38,FALSE,
4,16,7/8/2011,39511.49,TRUE,
4,16,7/15/2011,29330.86,FALSE,
4,16,7/22/2011,27940,FALSE,
4,16,7/29/2011,24437.75,FALSE,
4,16,8/5/2011,22362.9,FALSE,
4,16,8/12/2011,17982.94,FALSE,
4,16,8/19/2011,16520.94,FALSE,
4,16,8/26/2011,16737.85,FALSE,
4,16,9/2/2011,16528.4,FALSE,
4,16,9/9/2011,15662.47,FALSE,
4,16,9/16/2011,9015.82,FALSE,
4,16,9/23/2011,11914.52,FALSE,
4,16,9/30/2011,12387.42,FALSE,
4,16,10/7/2011,12600.63,FALSE,
4,16,10/14/2011,8637.74,FALSE,
4,16,10/21/2011,6789.09,FALSE,
4,16,10/28/2011,6059.51,FALSE,
4,16,11/4/2011,5133.78,FALSE,
4,16,11/11/2011,4139.87,FALSE,
4,16,11/18/2011,5036.94,FALSE,
4,16,11/25/2011,4655.18,FALSE,
4,16,12/2/2011,3387.64,FALSE,
4,16,12/9/2011,4891,FALSE,
4,16,12/16/2011,3036.88,FALSE,
4,16,12/23/2011,4489.41,FALSE,
4,16,12/30/2011,3692.65,FALSE,
4,16,1/6/2012,4355,FALSE,
4,16,1/13/2012,4231.29,FALSE,
4,16,1/20/2012,4523.41,FALSE,
4,16,1/27/2012,4920.43,FALSE,
4,16,2/3/2012,7518.16,TRUE,
4,16,2/10/2012,7894.15,FALSE,
4,16,2/17/2012,6206.23,FALSE,
4,16,2/24/2012,10733.88,FALSE,
4,16,3/2/2012,13840.38,FALSE,
4,16,3/9/2012,17600.85,FALSE,
4,16,3/16/2012,25764.83,FALSE,
4,16,3/23/2012,28956.01,FALSE,
4,16,3/30/2012,47829.37,FALSE,
4,16,4/6/2012,46766.13,FALSE,
4,16,4/13/2012,42375.38,FALSE,
4,16,4/20/2012,37729.71,TRUE,
4,16,4/27/2012,45081.51,FALSE,
4,16,5/4/2012,48063.39,FALSE,
4,16,5/11/2012,32431.7,FALSE,
4,16,5/18/2012,33471.91,FALSE,
4,16,5/25/2012,40418.88,TRUE,
4,16,6/1/2012,41073.11,FALSE,
4,16,6/8/2012,41217.49,FALSE,
4,16,6/15/2012,36347.14,FALSE,
4,16,6/22/2012,41324.5,FALSE,
4,16,6/29/2012,39857.74,FALSE,
4,16,7/6/2012,39267.56,TRUE,
4,16,7/13/2012,26299.35,FALSE,
4,16,7/20/2012,29193.01,FALSE,
4,16,7/27/2012,25929.17,FALSE,
4,16,8/3/2012,23525.51,FALSE,
4,16,8/10/2012,18981.81,FALSE,
4,16,8/17/2012,15683.09,FALSE,
4,16,8/24/2012,13293.39,FALSE,
4,16,8/31/2012,13858.54,FALSE,
4,16,9/7/2012,16077.47,FALSE,
4,16,9/14/2012,12966.02,FALSE,
4,16,9/21/2012,10137.75,FALSE,
4,16,9/28/2012,7737.58,FALSE,
4,16,10/5/2012,6330.41,FALSE,
4,16,10/12/2012,5339.1,FALSE,
4,16,10/19/2012,5880.13,FALSE,
4,16,10/26/2012,6417.47,FALSE,
4,16,2/5/2010,20612.43,FALSE,
4,16,2/12/2010,18711.03,FALSE,
4,16,2/19/2010,19987.66,FALSE,
4,16,2/26/2010,19877.22,FALSE,
4,16,3/5/2010,18629.93,FALSE,
4,16,3/12/2010,18702.89,FALSE,
4,16,3/19/2010,16607.3,FALSE,
4,16,3/26/2010,18055.77,FALSE,
4,16,4/2/2010,16183.78,FALSE,
4,16,4/9/2010,13604.65,FALSE,
4,16,4/16/2010,13448.26,FALSE,
4,16,4/23/2010,12831.71,FALSE,
4,16,4/30/2010,13864.22,FALSE,
4,16,5/7/2010,16947.85,TRUE,
4,16,5/14/2010,14263.05,FALSE,
4,16,5/21/2010,14075.46,FALSE,
4,16,5/28/2010,11730.96,FALSE,
4,16,6/4/2010,12687.93,FALSE,
4,16,6/11/2010,12670.78,FALSE,
4,16,6/18/2010,13365.01,FALSE,
4,16,6/25/2010,12536.84,FALSE,
4,17,7/2/2010,16458.92,FALSE,
4,17,7/9/2010,14523.65,TRUE,
4,17,7/16/2010,13897.43,FALSE,
4,17,7/23/2010,14212.49,FALSE,
4,17,7/30/2010,13690.35,FALSE,
4,17,8/6/2010,14463.78,FALSE,
4,17,8/13/2010,14859.11,FALSE,
4,17,8/20/2010,19139.5,FALSE,
4,17,8/27/2010,15363.15,FALSE,
4,17,9/3/2010,14677.36,FALSE,
4,17,9/10/2010,15038.81,FALSE,
4,17,9/17/2010,17311.19,FALSE,
4,17,9/24/2010,15354.71,FALSE,
4,17,10/1/2010,16441.03,FALSE,
4,17,10/8/2010,16739.26,FALSE,
4,17,10/15/2010,14337.52,FALSE,
4,17,10/22/2010,14648.84,FALSE,
4,17,10/29/2010,14970.19,FALSE,
4,17,11/5/2010,16732.81,FALSE,
4,17,11/12/2010,16208.68,FALSE,
4,17,11/19/2010,16804.07,FALSE,
4,17,11/26/2010,21429.58,FALSE,
4,17,12/3/2010,16355.5,FALSE,
4,17,12/10/2010,17380,FALSE,
4,17,12/17/2010,21301.52,FALSE,
4,17,12/24/2010,29807.88,FALSE,
4,17,12/31/2010,15184.47,FALSE,
4,17,1/7/2011,15818.08,FALSE,
4,17,1/14/2011,14447.6,FALSE,
4,17,1/21/2011,15194.92,FALSE,
4,17,1/28/2011,14962.07,FALSE,
4,17,2/4/2011,17824.51,TRUE,
4,17,2/11/2011,16883.27,FALSE,
4,17,2/18/2011,20080.12,FALSE,
4,17,2/25/2011,18930.91,FALSE,
4,17,3/4/2011,18953.45,FALSE,
4,17,3/11/2011,16806.12,FALSE,
4,17,3/18/2011,15502.77,FALSE,
4,17,3/25/2011,17390.13,FALSE,
4,17,4/1/2011,15733.79,FALSE,
4,17,4/8/2011,15815.59,FALSE,
4,17,4/15/2011,14670.27,FALSE,
4,17,4/22/2011,15084.81,TRUE,
4,17,4/29/2011,13887.68,FALSE,
4,17,5/6/2011,16535.89,FALSE,
4,17,5/13/2011,14741.79,FALSE,
4,17,5/20/2011,14725.44,FALSE,
4,17,5/27/2011,13144.5,TRUE,
4,17,6/3/2011,13344.55,FALSE,
4,17,6/10/2011,12761.38,FALSE,
4,17,6/17/2011,14127.93,FALSE,
4,17,6/24/2011,12881.64,FALSE,
4,17,7/1/2011,16537.51,FALSE,
4,17,7/8/2011,14226.8,TRUE,
4,17,7/15/2011,14892.24,FALSE,
4,17,7/22/2011,15650.34,FALSE,
4,17,7/29/2011,14180.09,FALSE,
4,17,8/5/2011,15099.16,FALSE,
4,17,8/12/2011,14096.79,FALSE,
4,17,8/19/2011,18852.95,FALSE,
4,17,8/26/2011,16606.88,FALSE,
4,17,9/2/2011,15026.41,FALSE,
4,17,9/9/2011,16416.53,FALSE,
4,17,9/16/2011,15109.46,FALSE,
4,17,9/23/2011,16847.49,FALSE,
4,17,9/30/2011,14041.67,FALSE,
4,17,10/7/2011,15166.42,FALSE,
4,17,10/14/2011,11843.19,FALSE,
4,17,10/21/2011,13520.73,FALSE,
4,17,10/28/2011,14534.78,FALSE,
4,17,11/4/2011,15247.41,FALSE,
4,17,11/11/2011,13974.33,FALSE,
4,17,11/18/2011,16032.9,FALSE,
4,17,11/25/2011,21442.37,FALSE,
4,17,12/2/2011,15933.51,FALSE,
4,17,12/9/2011,17586.51,FALSE,
4,17,12/16/2011,21596.98,FALSE,
4,17,12/23/2011,28096.91,FALSE,
4,17,12/30/2011,18059.75,FALSE,
4,17,1/6/2012,15553.43,FALSE,
4,17,1/13/2012,14814.6,FALSE,
4,17,1/20/2012,15654.97,FALSE,
4,17,1/27/2012,13047.46,FALSE,
4,17,2/3/2012,16150.56,TRUE,
4,17,2/10/2012,16013.05,FALSE,
4,17,2/17/2012,17227.86,FALSE,
4,17,2/24/2012,18631.54,FALSE,
4,17,3/2/2012,16788.3,FALSE,
4,17,3/9/2012,15865.13,FALSE,
4,17,3/16/2012,16862.07,FALSE,
4,17,3/23/2012,16158.23,FALSE,
4,17,3/30/2012,14340.46,FALSE,
4,17,4/6/2012,15107.89,FALSE,
4,17,4/13/2012,12345.43,FALSE,
4,17,4/20/2012,12960.4,TRUE,
4,17,4/27/2012,12707.51,FALSE,
4,17,5/4/2012,12561.03,FALSE,
4,17,5/11/2012,14379.56,FALSE,
4,17,5/18/2012,17201.71,FALSE,
4,17,5/25/2012,13141.07,TRUE,
4,17,6/1/2012,14672.2,FALSE,
4,17,6/8/2012,14468.76,FALSE,
4,17,6/15/2012,14355.45,FALSE,
4,17,6/22/2012,13673.96,FALSE,
4,17,6/29/2012,12983.93,FALSE,
4,17,7/6/2012,12108.33,TRUE,
4,17,7/13/2012,16890.93,FALSE,
4,17,7/20/2012,17606.04,FALSE,
4,17,7/27/2012,15898.11,FALSE,
4,17,8/3/2012,16802.6,FALSE,
4,17,8/10/2012,15810.53,FALSE,
4,17,8/17/2012,15984.85,FALSE,
4,17,8/24/2012,15968.88,FALSE,
4,17,8/31/2012,16046.94,FALSE,
4,17,9/7/2012,15785.53,FALSE,
4,17,9/14/2012,15347.47,FALSE,
4,17,9/21/2012,15300.04,FALSE,
4,17,9/28/2012,14921.99,FALSE,
4,17,10/5/2012,15524,FALSE,
4,17,10/12/2012,16272.65,FALSE,
4,17,10/19/2012,14353.29,FALSE,
4,17,10/26/2012,15785.97,FALSE,
4,17,2/5/2010,10503.75,FALSE,
4,17,2/12/2010,31660.95,FALSE,
4,17,2/19/2010,22876.75,FALSE,
4,17,2/26/2010,1297.83,FALSE,
4,17,3/5/2010,31629.2,FALSE,
4,17,3/12/2010,2609.88,FALSE,
4,17,3/19/2010,5438.34,FALSE,
4,17,3/26/2010,7973.2,FALSE,
4,17,4/2/2010,29763.01,FALSE,
4,17,4/9/2010,12894.91,FALSE,
4,17,4/16/2010,31629.2,FALSE,
4,17,4/23/2010,31629.2,FALSE,
4,17,4/30/2010,31629.2,FALSE,
4,17,5/7/2010,31629.2,TRUE,
4,17,5/21/2010,31629.2,FALSE,
4,17,7/23/2010,31629.2,FALSE,
4,17,7/30/2010,31629.2,FALSE,
4,17,8/6/2010,31629.2,FALSE,
4,17,8/27/2010,31629.2,FALSE,
4,17,9/3/2010,31629.2,FALSE,
4,17,9/10/2010,31629.2,FALSE,
4,18,9/17/2010,1316.85,FALSE,
4,18,9/24/2010,7332.31,TRUE,
4,18,10/1/2010,12839.9,FALSE,
4,18,10/8/2010,17910.72,FALSE,
4,18,10/15/2010,22727.51,FALSE,
4,18,10/22/2010,33028.54,FALSE,
4,18,10/29/2010,53531.75,FALSE,
4,18,11/5/2010,21970.76,FALSE,
4,18,11/12/2010,19332.24,FALSE,
4,18,11/19/2010,25207.54,FALSE,
4,18,11/26/2010,51110.51,FALSE,
4,18,12/3/2010,77080.53,FALSE,
4,18,12/10/2010,63386.93,FALSE,
4,18,12/17/2010,49632.02,FALSE,
4,18,12/24/2010,34156.35,FALSE,
4,18,12/31/2010,23851.53,FALSE,
4,18,1/7/2011,5893.14,FALSE,
4,18,1/14/2011,2573.95,FALSE,
4,18,1/21/2011,5477.77,FALSE,
4,18,1/28/2011,5898.23,FALSE,
4,18,2/4/2011,7114.61,FALSE,
4,18,2/11/2011,25848.42,TRUE,
4,18,2/18/2011,5967,FALSE,
4,18,2/25/2011,23233.0,FALSE,
4,18,3/4/2011,32316.0,FALSE,
4,18,3/11/2011,32334.0,FALSE,
4,18,3/18/2011,1315.93,FALSE,
4,18,3/25/2011,4886.58,FALSE,
4,18,4/1/2011,5464.66,FALSE,
4,18,4/8/2011,6429.97,FALSE,
4,18,4/15/2011,8258.44,FALSE,
4,18,4/22/2011,26775.51,FALSE,
4,18,4/29/2011,12802.1,TRUE,
4,18,5/6/2011,31629.2,FALSE,
4,18,5/13/2011,31629.2,FALSE,
4,18,5/20/2011,31629.2,FALSE,
4,18,5/27/2011,31629.2,FALSE,
4,18,6/3/2011,31629.2,TRUE,
4,18,6/17/2011,31629.2,FALSE,
4,18,6/24/2011,31629.2,FALSE,
4,18,7/1/2011,31629.2,FALSE,
4,18,7/29/2011,31629.2,FALSE,
4,18,8/26/2011,31629.2,FALSE,
4,18,9/2/2011,31629.2,TRUE,
4,18,9/9/2011,31629.2,FALSE,
4,18,9/16/2011,2509.91,FALSE,
4,18,9/23/2011,8235.7,FALSE,
4,18,9/30/2011,12903.22,FALSE,
4,18,10/7/2011,18532.18,FALSE,
4,18,10/14/2011,22609.1,FALSE,
4,18,10/21/2011,25937.96,FALSE,
4,18,10/28/2011,38962.57,FALSE,
4,18,11/4/2011,23564.14,FALSE,
4,18,11/11/2011,16007.89,FALSE,
4,18,11/18/2011,27615.39,FALSE,
4,18,11/25/2011,61846.45,FALSE,
4,18,12/2/2011,74807.64,FALSE,
4,18,12/9/2011,62344.11,FALSE,
4,18,12/16/2011,52490.24,FALSE,
4,18,12/23/2011,42524.48,FALSE,
4,18,12/30/2011,29824.94,FALSE,
4,18,1/6/2012,13468.59,FALSE,
4,18,1/13/2012,4200.36,FALSE,
4,18,1/20/2012,6965.09,FALSE,
4,18,1/27/2012,6774.86,FALSE,
4,18,2/3/2012,9794.32,FALSE,
4,18,2/10/2012,23435.93,TRUE,
4,18,2/17/2012,39083.91,FALSE,
4,18,2/24/2012,3346.46,FALSE,
4,18,3/2/2012,3311.58,FALSE,
4,18,3/9/2012,4146.06,FALSE,
4,18,3/16/2012,5225.46,FALSE,
4,18,3/23/2012,6996.55,FALSE,
4,18,3/30/2012,9589.13,FALSE,
4,18,4/6/2012,32747.06,FALSE,
4,18,4/13/2012,13324,FALSE,
4,18,4/20/2012,1171.89,FALSE,
4,18,4/27/2012,31629.2,TRUE,
4,18,5/4/2012,31629.2,FALSE,
4,18,5/11/2012,31629.2,FALSE,
4,18,5/18/2012,31629.2,FALSE,
4,18,5/25/2012,31629.2,FALSE,
4,18,6/8/2012,31629.2,TRUE,
4,18,6/15/2012,31629.2,FALSE,
4,18,6/22/2012,31629.2,FALSE,
4,18,6/29/2012,31629.2,FALSE,
4,18,7/6/2012,31629.2,FALSE,
4,18,7/13/2012,31629.2,FALSE,
4,18,7/20/2012,31629.2,TRUE,
4,18,8/3/2012,31629.2,FALSE,
4,18,8/10/2012,31629.2,FALSE,
4,18,8/17/2012,31629.2,FALSE,
4,18,8/24/2012,31629.2,FALSE,
4,18,8/31/2012,31629.2,FALSE,
4,18,9/7/2012,31629.2,FALSE,
4,18,9/14/2012,31629.2,FALSE,
4,18,9/21/2012,5212.68,FALSE,
4,18,9/28/2012,13562.4,FALSE,
4,18,10/5/2012,18991.25,FALSE,
4,18,10/12/2012,22872.29,FALSE,
4,18,10/19/2012,28745.85,FALSE,
4,18,10/26/2012,38632.24,FALSE,
4,18,2/5/2010,4656.7,FALSE,
4,18,2/12/2010,4707.84,FALSE,
4,18,2/19/2010,3454.11,FALSE,
4,18,2/26/2010,3290.03,FALSE,
4,18,3/5/2010,3448.69,FALSE,
4,18,3/12/2010,2955.72,FALSE,
4,18,3/19/2010,3063.26,FALSE,
4,18,3/26/2010,3349.95,FALSE,
4,18,4/2/2010,2735.11,FALSE,
4,18,4/9/2010,2948.68,FALSE,
4,18,4/16/2010,2834.1,FALSE,
4,18,4/23/2010,3729.1,FALSE,
4,18,4/30/2010,3074.68,FALSE,
4,18,5/7/2010,2726.59,FALSE,
4,18,5/14/2010,3170.8,TRUE,
4,18,5/21/2010,3037.22,FALSE,
4,18,5/28/2010,2741.53,FALSE,
4,18,6/4/2010,2689.03,FALSE,
4,18,6/11/2010,2835.78,FALSE,
4,18,6/18/2010,2674.76,FALSE,
4,18,6/25/2010,2522.75,FALSE,
4,18,7/2/2010,2295.94,FALSE,
4,19,7/9/2010,2579.76,FALSE,
4,19,7/16/2010,3354.69,TRUE,
4,19,7/23/2010,4528.15,FALSE,
4,19,7/30/2010,2652.9,FALSE,
4,19,8/6/2010,2585.07,FALSE,
4,19,8/13/2010,2882.44,FALSE,
4,19,8/20/2010,2641.29,FALSE,
4,19,8/27/2010,2891.6,FALSE,
4,19,9/3/2010,3062.87,FALSE,
4,19,9/10/2010,3264.62,FALSE,
4,19,9/17/2010,3495.55,FALSE,
4,19,9/24/2010,4640.86,FALSE,
4,19,10/1/2010,4465.71,FALSE,
4,19,10/8/2010,3889.56,FALSE,
4,19,10/15/2010,3595.39,FALSE,
4,19,10/22/2010,3605.61,FALSE,
4,19,10/29/2010,4430.91,FALSE,
4,19,11/5/2010,4169.21,FALSE,
4,19,11/12/2010,4276.87,FALSE,
4,19,11/19/2010,4708.36,FALSE,
4,19,11/26/2010,4011.41,FALSE,
4,19,12/3/2010,4575.88,FALSE,
4,19,12/10/2010,5495.99,FALSE,
4,19,12/17/2010,4414.18,FALSE,
4,19,12/24/2010,4268.48,FALSE,
4,19,12/31/2010,2569.12,FALSE,
4,19,1/7/2011,3373.13,FALSE,
4,19,1/14/2011,4391.69,FALSE,
4,19,1/21/2011,3226.55,FALSE,
4,19,1/28/2011,3301.87,FALSE,
4,19,2/4/2011,3435.75,FALSE,
4,19,2/11/2011,3571.63,TRUE,
4,19,2/18/2011,3796.11,FALSE,
4,19,2/25/2011,3458.87,FALSE,
4,19,3/4/2011,3545.9,FALSE,
4,19,3/11/2011,3336.41,FALSE,
4,19,3/18/2011,2732.18,FALSE,
4,19,3/25/2011,3201.52,FALSE,
4,19,4/1/2011,2340.41,FALSE,
4,19,4/8/2011,3413.79,FALSE,
4,19,4/15/2011,3379.72,FALSE,
4,19,4/22/2011,2819.23,FALSE,
4,19,4/29/2011,2323.99,TRUE,
4,19,5/6/2011,3106.75,FALSE,
4,19,5/13/2011,2293.59,FALSE,
4,19,5/20/2011,2957.17,FALSE,
4,19,5/27/2011,2207.75,FALSE,
4,19,6/3/2011,2355.36,TRUE,
4,19,6/10/2011,2137.4,FALSE,
4,19,6/17/2011,2281.71,FALSE,
4,19,6/24/2011,2121.84,FALSE,
4,19,7/1/2011,2442.23,FALSE,
4,19,7/8/2011,2397.71,FALSE,
4,19,7/15/2011,2688.38,TRUE,
4,19,7/22/2011,2437.52,FALSE,
4,19,7/29/2011,2563.56,FALSE,
4,19,8/5/2011,2633.51,FALSE,
4,19,8/12/2011,2720.51,FALSE,
4,19,8/19/2011,2930.5,FALSE,
4,19,8/26/2011,2037.78,FALSE,
4,19,9/2/2011,2694.18,FALSE,
4,19,9/9/2011,3002.97,FALSE,
4,19,9/16/2011,3064.87,FALSE,
4,19,9/23/2011,3246.31,FALSE,
4,19,9/30/2011,3095.9,FALSE,
4,19,10/7/2011,3152.38,FALSE,
4,19,10/14/2011,3054.95,FALSE,
4,19,10/21/2011,3839.09,FALSE,
4,19,10/28/2011,3768.42,FALSE,
4,19,11/4/2011,3106.32,FALSE,
4,19,11/11/2011,3283.47,FALSE,
4,19,11/18/2011,3382.21,FALSE,
4,19,11/25/2011,3092.8,FALSE,
4,19,12/2/2011,3827.66,FALSE,
4,19,12/9/2011,3844.49,FALSE,
4,19,12/16/2011,4264.52,FALSE,
4,19,12/23/2011,4268.91,FALSE,
4,19,12/30/2011,1856.28,FALSE,
4,19,1/6/2012,2244.27,FALSE,
4,19,1/13/2012,2476.57,FALSE,
4,19,1/20/2012,2688.31,FALSE,
4,19,1/27/2012,2716.76,FALSE,
4,19,2/3/2012,3509.28,FALSE,
4,19,2/10/2012,3145.53,TRUE,
4,19,2/17/2012,3346.08,FALSE,
4,19,2/24/2012,3863.01,FALSE,
4,19,3/2/2012,4620.94,FALSE,
4,19,3/9/2012,4168.02,FALSE,
4,19,3/16/2012,2903.39,FALSE,
4,19,3/23/2012,3055.13,FALSE,
4,19,3/30/2012,2570.08,FALSE,
4,19,4/6/2012,3208.44,FALSE,
4,19,4/13/2012,2343.56,FALSE,
4,19,4/20/2012,2689.34,FALSE,
4,19,4/27/2012,2177.18,TRUE,
4,19,5/4/2012,2220.35,FALSE,
4,19,5/11/2012,3163.36,FALSE,
4,19,5/18/2012,1944.67,FALSE,
4,19,5/25/2012,1658.84,FALSE,
4,19,6/1/2012,2236.26,TRUE,
4,19,6/8/2012,2360.06,FALSE,
4,19,6/15/2012,2079.39,FALSE,
4,19,6/22/2012,2953.17,FALSE,
4,19,6/29/2012,1972.79,FALSE,
4,19,7/6/2012,1511.54,FALSE,
4,19,7/13/2012,1760.21,TRUE,
4,19,7/20/2012,1734.02,FALSE,
4,19,7/27/2012,1722.23,FALSE,
4,19,8/3/2012,2166.81,FALSE,
4,19,8/10/2012,2159.65,FALSE,
4,19,8/17/2012,1559.29,FALSE,
4,19,8/24/2012,2499.56,FALSE,
4,19,8/31/2012,1984.9,FALSE,
4,19,9/7/2012,2623.79,FALSE,
4,19,9/14/2012,2392.25,FALSE,
4,19,9/21/2012,2579.77,FALSE,
4,19,9/28/2012,2632.95,FALSE,
4,19,10/5/2012,2354.47,FALSE,
4,19,10/12/2012,2928.39,FALSE,
4,19,10/19/2012,2589.91,FALSE,
4,19,10/26/2012,3158.32,FALSE,
4,19,2/5/2010,8329.67,FALSE,
4,19,2/12/2010,8382.52,FALSE,
4,19,2/19/2010,9024.15,FALSE,
4,19,2/26/2010,8345.01,FALSE,
4,19,3/5/2010,7890.67,FALSE,
4,19,3/12/2010,9270.71,FALSE,
4,19,3/19/2010,8731.19,FALSE,
4,19,3/26/2010,8006.93,FALSE,
4,19,4/2/2010,8489,FALSE,
4,19,4/9/2010,6575.94,FALSE,
4,19,4/16/2010,7017.85,FALSE,
4,19,4/23/2010,6413.1,FALSE,
4,19,4/30/2010,7315.76,FALSE,
4,19,5/7/2010,9486.32,FALSE,
4,19,5/14/2010,7120.91,TRUE,
4,19,5/21/2010,9967.62,FALSE,
4,19,5/28/2010,9463.35,FALSE,
4,19,6/4/2010,9981.91,FALSE,
4,19,6/11/2010,8330.88,FALSE,
4,19,6/18/2010,8737.78,FALSE,
4,19,6/25/2010,8680.11,FALSE,
4,19,7/2/2010,9630.12,FALSE,
4,20,7/9/2010,9102.37,FALSE,
4,20,7/16/2010,9310.32,TRUE,
